"GEOID","tot_can","MINORPCT","LOWINCPCT","LESSHSPCT","LINGISOPCT","UNDER5PCT","OVER64PCT","SUM_ECSI_open","SUM_LUST_open","countAdv","all_cat","PM25_EPA","PM25_NWAQ_MAX","PM25_Mean_NWAQ","min_dec","min_quin","un5_dec","un5_quin","o64_dec","o64_quin","lhs_dec","lhs_quin","inc_dec","inc_quin","lin_dec","lin_quin","lus_av","lus_max","lus_num"
410050203042,36.65918648,0.191176471,0.049307958,0,0,0.076124567,0.071799308,0,0,NA,"Low",7.728999,7,7,"(0.172,0.212]",6,"(0.0686,0.0812]",8,"(0.066,0.0936]",2,NA,NA,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410050203043,36.65918648,0.244104261,0.249069094,0,0,0.108812578,0.065370294,0,0,NA,"Low",7.728999,7,7,"(0.212,0.266]",7,"(0.1,0.245]",10,"(0,0.066]",1,NA,NA,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410050204011,36.52191656,0.29009434,0.085463259,0.044653349,0.038709677,0.074685535,0.076257862,0,3,NA,"Low",7.73156,7,7,"(0.266,0.336]",8,"(0.0686,0.0812]",8,"(0.066,0.0936]",2,"(0.0282,0.0447]",3,"(0,0.119]",1,"(0.0218,0.0404]",8,NA,NA,NA
410050204012,36.52191656,0.297895903,0.0950783,0.040935673,0,0.059800664,0.132890365,1,2,NA,"Low",7.73156,7,6.584014,"(0.266,0.336]",8,"(0.0588,0.0686]",7,"(0.113,0.134]",4,"(0.0282,0.0447]",3,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410050204013,36.52191656,0.033512867,0.279615153,0.027801179,0,0.066427289,0.18491921,0,3,NA,"Low",7.73156,7,6.248973,"(0,0.0503]",1,"(0.0588,0.0686]",7,"(0.183,0.21]",7,"(0.0114,0.0282]",2,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410050204014,36.52191656,0.132967033,0.126256983,0.01518785,0.006830601,0.026923077,0.213186813,0,0,NA,"Low",7.73156,7,6.910171,"(0.109,0.139]",4,"(0.023,0.0324]",3,"(0.21,0.248]",8,"(0.0114,0.0282]",2,"(0.119,0.177]",2,"(0, 0.07901]",6,NA,NA,NA
410050204031,35.75598522,0.126792453,0.062807416,0.018404908,0,0.06490566,0.188301887,0,3,NA,"Low",7.70051,7,7,"(0.109,0.139]",4,"(0.0588,0.0686]",7,"(0.183,0.21]",7,"(0.0114,0.0282]",2,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410050204032,35.75598522,0.22112537,0.082,0,0,0.067127345,0.171767029,0,0,NA,"Low",7.70051,7,7,"(0.212,0.266]",7,"(0.0588,0.0686]",7,"(0.158,0.183]",6,NA,NA,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410050204041,36.47075938,0.082112971,0.05125523,0.002138275,0.014666667,0.037656904,0.167887029,0,14,1,"Low",7.688252,7,7,"(0.0503,0.0826]",2,"(0.0324,0.0419]",4,"(0.158,0.183]",6,"(0,0.0114]",1,"(0,0.119]",1,"(0.07901, 0.0218]",7,600,600,1
410050204042,36.47075938,0.139800995,0.086956522,0.010852713,0.024285714,0.020895522,0.232835821,0,6,NA,"Low",7.688252,7,7,"(0.139,0.172]",5,"(0.00931,0.023]",2,"(0.21,0.248]",8,"(0,0.0114]",1,"(0,0.119]",1,"(0.0218,0.0404]",8,275,275,1
410050205011,34.17846847,0.276666667,0.252222222,0.017615176,0,0.032222222,0.214444444,0,3,NA,"Low",7.576415,7,6.978829,"(0.266,0.336]",8,"(0.023,0.0324]",3,"(0.21,0.248]",8,"(0.0114,0.0282]",2,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410050205012,34.17846847,0.085309618,0.08392555,0.013691932,0.023274478,0.065217391,0.133069829,0,0,NA,"Low",7.576415,7,6.547307,"(0.0826,0.109]",3,"(0.0588,0.0686]",7,"(0.113,0.134]",4,"(0.0114,0.0282]",2,"(0,0.119]",1,"(0.0218,0.0404]",8,NA,NA,NA
410050205013,34.17846847,0.261491629,0.043835616,0,0,0.045053272,0.138812785,0,0,NA,"Medium",7.576415,7,6.202691,"(0.212,0.266]",7,"(0.0419,0.0505]",5,"(0.134,0.158]",5,NA,NA,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410050205031,35.14757231,0.101652893,0.079338843,0,0,0.030578512,0.147107438,0,3,NA,"Low",7.648419,7,7,"(0.0826,0.109]",3,"(0.023,0.0324]",3,"(0.134,0.158]",5,NA,NA,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410050205032,35.14757231,0.055125725,0.123791103,0.017310253,0.011709602,0.043520309,0.235976789,0,9,NA,"Low",7.648419,7,7,"(0.0503,0.0826]",2,"(0.0419,0.0505]",5,"(0.21,0.248]",8,"(0.0114,0.0282]",2,"(0.119,0.177]",2,"(0.07901, 0.0218]",7,NA,NA,NA
410050205041,34.08331811,0.226270374,0.011505273,0.025993884,0.029325513,0.038350911,0.056567593,0,4,NA,"Low",7.596029,7,7,"(0.212,0.266]",7,"(0.0324,0.0419]",4,"(0,0.066]",1,"(0.0114,0.0282]",2,"(0,0.119]",1,"(0.0218,0.0404]",8,NA,NA,NA
410050205042,34.08331811,0.133358808,0.048910967,0.023848238,0.017206478,0.072220099,0.142911731,1,3,NA,"Low",7.596029,7,7,"(0.109,0.139]",4,"(0.0686,0.0812]",8,"(0.134,0.158]",5,"(0.0114,0.0282]",2,"(0,0.119]",1,"(0.07901, 0.0218]",7,NA,NA,NA
410050205043,34.08331811,0.100828232,0.142111153,0.019503546,0,0.023406554,0.266114512,0,0,NA,"Low",7.596029,7,7,"(0.0826,0.109]",3,"(0.023,0.0324]",3,"(0.248,0.309]",9,"(0.0114,0.0282]",2,"(0.119,0.177]",2,"(0, 0]",1,NA,NA,NA
410050205051,34.46874068,0.150224215,0.235065943,0.01459854,0,0.019431988,0.513452915,0,5,NA,"Low",7.567886,7,7,"(0.139,0.172]",5,"(0.00931,0.023]",2,"(0.309,0.832]",10,"(0.0114,0.0282]",2,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410050205052,34.46874068,0.133730835,0.039182283,0,0,0.017887564,0.206132879,0,7,NA,"Low",7.567886,7,6.764071,"(0.109,0.139]",4,"(0.00931,0.023]",2,"(0.183,0.21]",7,NA,NA,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410050206001,35.22848594,0.035844471,0.204738761,0.018581081,0,0.02855407,0.203523694,0,12,NA,"Low",7.456008,7,6.124879,"(0,0.0503]",1,"(0.023,0.0324]",3,"(0.183,0.21]",7,"(0.0114,0.0282]",2,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410050206002,35.22848594,0.246533128,0.176271186,0.028028933,0,0.042526965,0.105392912,0,7,NA,"Low",7.456008,7,6.368626,"(0.212,0.266]",7,"(0.0419,0.0505]",5,"(0.0936,0.113]",3,"(0.0114,0.0282]",2,"(0.119,0.177]",2,"(0, 0]",1,250,250,1
410050206003,35.22848594,0.234964322,0.158002039,0.065234686,0.075636943,0.035423038,0.102956167,4,2,NA,"Low",7.456008,7,5.844302,"(0.212,0.266]",7,"(0.0324,0.0419]",4,"(0.0936,0.113]",3,"(0.0616,0.0788]",5,"(0.119,0.177]",2,"(0.0748, 0.5]",10,NA,NA,NA
410050207001,33.04590057,0.066755674,0.112149533,0,0,0.049399199,0.194926569,0,4,NA,"Medium",7.496862,6,6,"(0.0503,0.0826]",2,"(0.0419,0.0505]",5,"(0.183,0.21]",7,NA,NA,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410050207002,33.04590057,0.101068999,0.148202138,0.06401766,0,0.036929057,0.110301263,0,5,NA,"Medium",7.496862,6,6,"(0.0826,0.109]",3,"(0.0324,0.0419]",4,"(0.0936,0.113]",3,"(0.0616,0.0788]",5,"(0.119,0.177]",2,"(0, 0]",1,NA,NA,NA
410050207003,33.04590057,0.035132819,0.155955441,0.020050125,0,0.034275921,0.157669237,1,1,NA,"Medium",7.496862,6,6,"(0,0.0503]",1,"(0.0324,0.0419]",4,"(0.134,0.158]",5,"(0.0114,0.0282]",2,"(0.119,0.177]",2,"(0, 0]",1,292.5,410,2
410050208001,38.13272545,0.154083205,0.207751938,0.021015762,0.029715762,0.016949153,0.288906009,3,9,NA,"Medium",7.626803,6,6,"(0.139,0.172]",5,"(0.00931,0.023]",2,"(0.248,0.309]",9,"(0.0114,0.0282]",2,"(0.177,0.233]",3,"(0.0218,0.0404]",8,NA,NA,NA
410050208002,38.13272545,0.285822021,0.257164404,0.105908584,0,0.014328808,0.093514329,5,7,NA,"Medium",7.626803,6,6,"(0.266,0.336]",8,"(0.00931,0.023]",2,"(0.066,0.0936]",2,"(0.0968,0.122]",7,"(0.233,0.283]",4,"(0, 0]",1,515,515,1
410050208003,38.13272545,0.141993958,0.366501854,0.075194468,0.005449591,0.094864048,0.16858006,1,7,NA,"Medium",7.626803,7,6.060483,"(0.139,0.172]",5,"(0.0812,0.1]",9,"(0.158,0.183]",6,"(0.0616,0.0788]",5,"(0.331,0.38]",6,"(0, 0.07901]",6,NA,NA,NA
410050209001,39.4519444,0.281594572,0.150127226,0.060168472,0,0.065309584,0.126378287,0,4,NA,"Low",7.592466,6,6,"(0.266,0.336]",8,"(0.0588,0.0686]",7,"(0.113,0.134]",4,"(0.0447,0.0616]",4,"(0.119,0.177]",2,"(0, 0]",1,NA,NA,NA
410050209002,39.4519444,0.179796108,0.122774133,0.03221957,0,0.023169601,0.133456905,1,6,NA,"Medium",7.592466,6,6,"(0.172,0.212]",6,"(0.023,0.0324]",3,"(0.113,0.134]",4,"(0.0282,0.0447]",3,"(0.119,0.177]",2,"(0, 0]",1,NA,NA,NA
410050209003,39.4519444,0.108204518,0.367248645,0.099585062,0.058227848,0.005350773,0.187871581,1,5,NA,"Medium",7.592466,6,6,"(0.0826,0.109]",3,"(0,0.00931]",1,"(0.183,0.21]",7,"(0.0968,0.122]",7,"(0.331,0.38]",6,"(0.0404, 0.0748]",9,NA,NA,NA
410050210001,41.1640264,0.381768953,0.481949458,0.116161616,0.021428571,0.065884477,0.068592058,4,3,NA,"Low",7.5327,6,6,"(0.336,0.442]",9,"(0.0588,0.0686]",7,"(0.066,0.0936]",2,"(0.0968,0.122]",7,"(0.432,0.499]",8,"(0.07901, 0.0218]",7,NA,NA,NA
410050210002,41.1640264,0.134024896,0.214796133,0.054318305,0,0.050622407,0.174688797,2,5,NA,"Low",7.5327,6,6,"(0.109,0.139]",4,"(0.0505,0.0588]",6,"(0.158,0.183]",6,"(0.0447,0.0616]",4,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410050210003,41.1640264,0.129508197,0.304918033,0.016574586,0,0.036065574,0.136065574,0,8,NA,"Low",7.5327,6,6,"(0.109,0.139]",4,"(0.0324,0.0419]",4,"(0.134,0.158]",5,"(0.0114,0.0282]",2,"(0.283,0.331]",5,"(0, 0]",1,NA,NA,NA
410050211001,38.0644244,0.181654676,0.418165468,0.047058824,0.03131524,0.090827338,0.072841727,2,7,NA,"Medium",7.573137,6,6,"(0.172,0.212]",6,"(0.0812,0.1]",9,"(0.066,0.0936]",2,"(0.0447,0.0616]",4,"(0.38,0.432]",7,"(0.0218,0.0404]",8,NA,NA,NA
410050211002,38.0644244,0.406844106,0.209125475,0.069573284,0.033388982,0.084283904,0.179340938,0,13,NA,"Low",7.573137,6,6,"(0.336,0.442]",9,"(0.0812,0.1]",9,"(0.158,0.183]",6,"(0.0616,0.0788]",5,"(0.177,0.233]",3,"(0.0218,0.0404]",8,NA,NA,NA
410050211003,38.0644244,0.07742639,0.067611778,0.104368932,0,0.044711014,0.222464558,1,3,NA,"Low",7.573137,6,6,"(0.0503,0.0826]",2,"(0.0419,0.0505]",5,"(0.21,0.248]",8,"(0.0968,0.122]",7,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410050211004,38.0644244,0.096893102,0.337349398,0.042222222,0.029126214,0.0895208,0.189046867,0,3,NA,"Low",7.573137,6,6,"(0.0826,0.109]",3,"(0.0812,0.1]",9,"(0.183,0.21]",7,"(0.0282,0.0447]",3,"(0.331,0.38]",6,"(0.0218,0.0404]",8,NA,NA,NA
410050212001,36.81982642,0.179562906,0.283454988,0.06,0,0.043709392,0.435912581,0,0,NA,"Medium",7.657141,7,6.656353,"(0.172,0.212]",6,"(0.0419,0.0505]",5,"(0.309,0.832]",10,"(0.0447,0.0616]",4,"(0.283,0.331]",5,"(0, 0]",1,NA,NA,NA
410050212002,36.81982642,0.245283019,0.267287234,0.09800363,0,0.109669811,0.067216981,1,2,NA,"Low",7.657141,7,6.917858,"(0.212,0.266]",7,"(0.1,0.245]",10,"(0.066,0.0936]",2,"(0.0968,0.122]",7,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410050212003,36.81982642,0.190552442,0.470301058,0.141225337,0.014516129,0.027221777,0.168134508,0,3,NA,"Low",7.657141,7,7,"(0.172,0.212]",6,"(0.023,0.0324]",3,"(0.158,0.183]",6,"(0.122,0.157]",8,"(0.432,0.499]",8,"(0.07901, 0.0218]",7,NA,NA,NA
410050213001,35.96987463,0.090709181,0.257833975,0.081460674,0.015053763,0.034634415,0.189114898,1,7,NA,"Low",7.632394,7,6.97018,"(0.0826,0.109]",3,"(0.0324,0.0419]",4,"(0.183,0.21]",7,"(0.0788,0.0968]",6,"(0.233,0.283]",4,"(0.07901, 0.0218]",7,NA,NA,NA
410050213002,35.96987463,0.101790763,0.153554502,0.069712947,0,0.107917059,0.169180019,0,5,NA,"Low",7.632394,7,7,"(0.0826,0.109]",3,"(0.1,0.245]",10,"(0.158,0.183]",6,"(0.0616,0.0788]",5,"(0.119,0.177]",2,"(0, 0]",1,NA,NA,NA
410050213003,35.96987463,0.076595745,0.066666667,0.088050314,0.058252427,0.068794326,0.146099291,0,3,NA,"Low",7.632394,7,7,"(0.0503,0.0826]",2,"(0.0686,0.0812]",8,"(0.134,0.158]",5,"(0.0788,0.0968]",6,"(0,0.119]",1,"(0.0404, 0.0748]",9,NA,NA,NA
410050214001,36.76588344,0.186372122,0.089607965,0.034965035,0.006086957,0.039514624,0.157125078,0,5,NA,"Low",7.617462,7,6.011951,"(0.172,0.212]",6,"(0.0324,0.0419]",4,"(0.134,0.158]",5,"(0.0282,0.0447]",3,"(0,0.119]",1,"(0, 0.07901]",6,NA,NA,NA
410050214002,36.76588344,0.26394052,0.542750929,0.184801382,0,0.011152416,0.211895911,2,8,NA,"Low",7.617462,7,6.56449,"(0.212,0.266]",7,"(0.00931,0.023]",2,"(0.21,0.248]",8,"(0.157,0.213]",9,"(0.499,0.592]",9,"(0, 0]",1,NA,NA,NA
410050214003,36.76588344,0.082529475,0.415862808,0.088757396,0,0.045016077,0.213290461,1,6,NA,"Medium",7.617462,7,6.717021,"(0.0503,0.0826]",2,"(0.0419,0.0505]",5,"(0.21,0.248]",8,"(0.0788,0.0968]",6,"(0.38,0.432]",7,"(0, 0]",1,NA,NA,NA
410050215001,37.99090941,0.143007916,0.2496,0.052464229,0,0.057519789,0.164116095,8,7,NA,"Low",7.540547,7,6.007516,"(0.139,0.172]",5,"(0.0505,0.0588]",6,"(0.158,0.183]",6,"(0.0447,0.0616]",4,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410050215002,37.99090941,0.135444744,0.204253883,0.065226599,0,0.037061995,0.249326146,3,6,NA,"Low",7.540547,6,6,"(0.109,0.139]",4,"(0.0324,0.0419]",4,"(0.248,0.309]",9,"(0.0616,0.0788]",5,"(0.177,0.233]",3,"(0, 0]",1,NA,NA,NA
410050216011,38.9782968,0.108173077,0.425480769,0.112101911,0.092970522,0.112179487,0.100160256,4,1,NA,"Low",7.453316,6,6,"(0.0826,0.109]",3,"(0.1,0.245]",10,"(0.0936,0.113]",3,"(0.0968,0.122]",7,"(0.38,0.432]",7,"(0.0748, 0.5]",10,NA,NA,NA
410050216012,38.9782968,0.34147125,0.477191847,0.210916799,0.0432,0.066174109,0.134275618,1,1,NA,"Low",7.453316,6,6,"(0.336,0.442]",9,"(0.0588,0.0686]",7,"(0.134,0.158]",5,"(0.157,0.213]",9,"(0.432,0.499]",8,"(0.0404, 0.0748]",9,NA,NA,NA
410050216013,38.9782968,0.050561798,0.3105939,0.037082818,0,0.031300161,0.096308186,0,1,NA,"Low",7.453316,6,6,"(0.0503,0.0826]",2,"(0.023,0.0324]",3,"(0.0936,0.113]",3,"(0.0282,0.0447]",3,"(0.283,0.331]",5,"(0, 0]",1,NA,NA,NA
410050216014,38.9782968,0.190804598,0.507747318,0.274362819,0,0.013793103,0.216091954,2,1,NA,"Low",7.453316,6,6,"(0.172,0.212]",6,"(0.00931,0.023]",2,"(0.21,0.248]",8,"(0.213,1]",10,"(0.499,0.592]",9,"(0, 0]",1,NA,NA,NA
410050216021,38.39955115,0.257986739,0.514127764,0.170272813,0.037845706,0.066907776,0.135021097,1,9,NA,"Low",7.474477,6,6,"(0.212,0.266]",7,"(0.0588,0.0686]",7,"(0.134,0.158]",5,"(0.157,0.213]",9,"(0.499,0.592]",9,"(0.0218,0.0404]",8,NA,NA,NA
410050216022,38.39955115,0.158854167,0.165065502,0.050480769,0,0.046006944,0.116319444,0,1,NA,"Low",7.474477,6,6,"(0.139,0.172]",5,"(0.0419,0.0505]",5,"(0.113,0.134]",4,"(0.0447,0.0616]",4,"(0.119,0.177]",2,"(0, 0]",1,NA,NA,NA
410050216023,38.39955115,0.30738523,0.28502994,0.107219828,0.075,0.044311377,0.152095808,0,5,NA,"Low",7.474477,6,6,"(0.266,0.336]",8,"(0.0419,0.0505]",5,"(0.134,0.158]",5,"(0.0968,0.122]",7,"(0.283,0.331]",5,"(0.0748, 0.5]",10,NA,NA,NA
410050217001,35.50410566,0.08608267,0.300911854,0.085574572,0.011594203,0.036025787,0.228289723,3,9,NA,"Low",7.519232,7,6.494262,"(0.0826,0.109]",3,"(0.0324,0.0419]",4,"(0.21,0.248]",8,"(0.0788,0.0968]",6,"(0.283,0.331]",5,"(0.07901, 0.0218]",7,NA,NA,NA
410050217002,35.50410566,0.291934333,0.346181299,0.049027895,0.057692308,0.03640257,0.392576731,1,4,NA,"Low",7.519232,7,6.210879,"(0.266,0.336]",8,"(0.0324,0.0419]",4,"(0.309,0.832]",10,"(0.0447,0.0616]",4,"(0.331,0.38]",6,"(0.0404, 0.0748]",9,NA,NA,NA
410050217003,35.50410566,0.273431734,0.506273063,0.121284185,0.058269066,0.010332103,0.135793358,0,6,NA,"Low",7.519232,6,6,"(0.266,0.336]",8,"(0.00931,0.023]",2,"(0.134,0.158]",5,"(0.0968,0.122]",7,"(0.499,0.592]",9,"(0.0404, 0.0748]",9,NA,NA,NA
410050218011,36.85483162,0.152718676,0.130969267,0.091354997,0,0.047281324,0.231678487,0,8,NA,"Low",7.514189,6,6,"(0.139,0.172]",5,"(0.0419,0.0505]",5,"(0.21,0.248]",8,"(0.0788,0.0968]",6,"(0.119,0.177]",2,"(0, 0]",1,NA,NA,NA
410050218012,36.85483162,0.107428571,0.103428571,0.039768619,0,0.053714286,0.297142857,0,4,NA,"Low",7.514189,6,6,"(0.0826,0.109]",3,"(0.0505,0.0588]",6,"(0.248,0.309]",9,"(0.0282,0.0447]",3,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410050218013,36.85483162,0.095954357,0.12033195,0.032915361,0,0.03060166,0.183609959,0,2,NA,"Low",7.514189,6,6,"(0.0826,0.109]",3,"(0.023,0.0324]",3,"(0.183,0.21]",7,"(0.0282,0.0447]",3,"(0.119,0.177]",2,"(0, 0]",1,NA,NA,NA
410050218021,35.97905782,0.048874598,0.2585209,0.057028112,0,0.025723473,0.260450161,1,6,NA,"Low",7.525548,6,6,"(0,0.0503]",1,"(0.023,0.0324]",3,"(0.248,0.309]",9,"(0.0447,0.0616]",4,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410050218022,35.97905782,0.311272727,0.492553984,0.172413793,0.046382189,0.092363636,0.113454545,0,2,NA,"Low",7.525548,6,6,"(0.266,0.336]",8,"(0.0812,0.1]",9,"(0.113,0.134]",4,"(0.157,0.213]",9,"(0.432,0.499]",8,"(0.0404, 0.0748]",9,NA,NA,NA
410050219001,35.75711267,0.20484104,0.365108576,0.055456172,0.016299137,0.084898844,0.078757225,2,8,NA,"Low",7.428102,6,6,"(0.172,0.212]",6,"(0.0812,0.1]",9,"(0.066,0.0936]",2,"(0.0447,0.0616]",4,"(0.331,0.38]",6,"(0.07901, 0.0218]",7,370,370,1
410050219002,35.75711267,0.179864253,0.288461538,0.042089985,0,0.053167421,0.178733032,1,1,NA,"High",7.428102,6,6,"(0.172,0.212]",6,"(0.0505,0.0588]",6,"(0.158,0.183]",6,"(0.0282,0.0447]",3,"(0.283,0.331]",5,"(0, 0]",1,NA,NA,NA
410050220001,35.69409331,0.164419087,0.098029046,0.048342541,0,0.043049793,0.213174274,0,1,NA,"High",7.408495,6,6,"(0.139,0.172]",5,"(0.0419,0.0505]",5,"(0.21,0.248]",8,"(0.0447,0.0616]",4,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410050220002,35.69409331,0.141021064,0.242204496,0.112920168,0.050420168,0.016779722,0.170296323,0,1,NA,"High",7.408495,6,6,"(0.139,0.172]",5,"(0.00931,0.023]",2,"(0.158,0.183]",6,"(0.0968,0.122]",7,"(0.233,0.283]",4,"(0.0404, 0.0748]",9,NA,NA,NA
410050220003,35.69409331,0.236613972,0.170831209,0.172714078,0,0.063233044,0.204487506,0,11,NA,"High",7.408495,6,6,"(0.212,0.266]",7,"(0.0588,0.0686]",7,"(0.183,0.21]",7,"(0.157,0.213]",9,"(0.119,0.177]",2,"(0, 0]",1,NA,NA,NA
410050221011,36.60781403,0.298061389,0.312197092,0.067673716,0,0.052100162,0.139741519,0,1,NA,"Low",7.400379,7,6.087081,"(0.266,0.336]",8,"(0.0505,0.0588]",6,"(0.134,0.158]",5,"(0.0616,0.0788]",5,"(0.283,0.331]",5,"(0, 0]",1,NA,NA,NA
410050221012,36.60781403,0.035436474,0.107964602,0.024539877,0,0.113223855,0.21434745,0,0,NA,"Low",7.400379,7,6.296126,"(0,0.0503]",1,"(0.1,0.245]",10,"(0.21,0.248]",8,"(0.0114,0.0282]",2,"(0,0.119]",1,"(0, 0]",1,NA,NA,NA
410050221013,36.60781403,0.141986594,0.344532682,0.101010101,0.011658031,0.024375381,0.28031688,0,0,NA,"Low",7.400379,7,6.29314,"(0.139,0.172]",5,"(0.023,0.0324]",3,"(0.248,0.309]",9,"(0.0968,0.122]",7,"(0.331,0.38]",6,"(0.07901, 0.0218]",7,NA,NA,NA
410050221014,36.60781403,0.10385439,0.158469945,0.048120301,0,0.039614561,0.180942184,0,0,NA,"Low",7.400379,7,6.040331,"(0.0826,0.109]",3,"(0.0324,0.0419]",4,"(0.158,0.183]",6,"(0.0447,0.0616]",4,"(0.119,0.177]",2,"(0, 0]",1,NA,NA,NA
410050221031,31.44449535,0.289120307,0.154101077,0.027580443,0.012779553,0.089613593,0.098657166,0,1,NA,"Medium",7.082698,7,7,"(0.266,0.336]",8,"(0.0812,0.1]",9,"(0.0936,0.113]",3,"(0.0114,0.0282]",2,"(0.119,0.177]",2,"(0.07901, 0.0218]",7,NA,NA,NA
410050221032,31.44449535,0.179039301,0.106841339,0.019421488,0.007930786,0.058806405,0.072780204,0,2,NA,"Medium",7.082698,7,7,"(0.172,0.212]",6,"(0.0505,0.0588]",6,"(0.066,0.0936]",2,"(0.0114,0.0282]",2,"(0,0.119]",1,"(0.07901, 0.0218]",7,NA,NA,NA
410050221051,35.11172243,0.45119863,0.392979452,0.098258706,0.043701799,0.041952055,0.159246575,0,1,NA,"Low",7.23081,7,7,"(0.442,0.959]",10,"(0.0419,0.0505]",5,"(0.158,0.183]",6,"(0.0968,0.122]",7,"(0.38,0.432]",7,"(0.0404, 0.0748]",9,NA,NA,NA
410050221052,35.11172243,0.335358445,0.24017821,0.101526211,0,0.053867963,0.121506683,0,2,NA,"Medium",7.23081,7,7,"(0.266,0.336]",8,"(0.0505,0.0588]",6,"(0.113,0.134]",4,"(0.0968,0.122]",7,"(0.233,0.283]",4,"(0, 0]",1,NA,NA,NA
410050221053,35.11172243,0.223647295,0.110621242,0.039007092,0.039583333,0.025250501,0.146693387,9,0,NA,"Medium",7.23081,7,7,"(0.212,0.266]",7,"(0.023,0.0324]",3,"(0.134,0.158]",5,"(0.0282,0.0447]",3,"(0,0.119]",1,"(0.0218,0.0404]",8,NA,NA,NA
410050221071,37.23984375,0.275342924,0.454177898,0.076527331,0.055062167,0.1247909,0.045165607,9,0,NA,"Low",7.335922,7,6.953789,"(0.266,0.336]",8,"(0.1,0.245]",10,"(0,0.066]",1,"(0.0616,0.0788]",5,"(0.432,0.499]",8,"(0.0404, 0.0748]",9,NA,NA,NA
410050221072,37.23984375,0.307692308,0.175599436,0.011639185,0,0.062937063,0.193706294,0,0,NA,"Low",7.335922,7,7,"(0.266,0.336]",8,"(0.0588,0.0686]",7,"(0.183,0.21]",7,"(0.0114,0.0282]",2,"(0.119,0.177]",2,"(0, 0]",1,NA,NA,NA
410050221081,34.94610607,0.104664391,0.328782708,0.090909091,0.027149321,0.032992036,0.324232082,4,1,NA,"Medium",7.241439,7,6.967398,"(0.0826,0.109]",3,"(0.0324,0.0419]",4,"(0.309,0.832]",10,"(0.0788,0.0968]",6,"(0.283,0.331]",5,"(0.0218,0.0404]",8,125,125,1
410050221082,34.94610607,0.394724447,0.608325449,0.189168574,0.078088578,0.10268488,0.09656147,2,11,NA,"High",7.241439,7,6.906985,"(0.336,0.442]",9,"(0.1,0.245]",10,"(0.0936,0.113]",3,"(0.157,0.213]",9,"(0.592,1]",10,"(0.0748, 0.5]",10,125,125,1
410050222011,38.47897563,0.680814941,0.252971138,0.068893528,0.384955752,0,0.140916808,0,2,NA,"Low",7.411568,7,6.698225,"(0.442,0.959]",10,NA,NA,"(0.134,0.158]",5,"(0.0616,0.0788]",5,"(0.233,0.283]",4,"(0.0748, 0.5]",10,NA,NA,NA
410050222012,38.47897563,0.541326712,0.362082362,0.149270483,0.06741573,0.063142958,0.219581412,1,0,NA,"Low",7.411568,7,6.760877,"(0.442,0.959]",10,"(0.0588,0.0686]",7,"(0.21,0.248]",8,"(0.122,0.157]",8,"(0.331,0.38]",6,"(0.0404, 0.0748]",9,NA,NA,NA
410050222013,38.47897563,0.28962536,0.463110668,0.076616121,0.05988024,0.040345821,0.112872238,0,0,NA,"Low",7.411568,7,6.760432,"(0.266,0.336]",8,"(0.0324,0.0419]",4,"(0.0936,0.113]",3,"(0.0616,0.0788]",5,"(0.432,0.499]",8,"(0.0404, 0.0748]",9,NA,NA,NA
410050222051,35.8926455,0.262184874,0.139495798,0.065217391,0.027510316,0.050980392,0.151260504,0,0,NA,"Low",7.290243,7,7,"(0.212,0.266]",7,"(0.0505,0.0588]",6,"(0.134,0.158]",5,"(0.0616,0.0788]",5,"(0.119,0.177]",2,"(0.0218,0.0404]",8,NA,NA,NA
410050222052,35.8926455,0.253346554,0.151168573,0.084188912,0.059593023,0.047595439,0.200793257,0,2,NA,"Low",7.290243,7,7,"(0.212,0.266]",7,"(0.0419,0.0505]",5,"(0.183,0.21]",7,"(0.0788,0.0968]",6,"(0.119,0.177]",2,"(0.0404, 0.0748]",9,NA,NA,NA
410050222061,36.71459162,0.133969119,0.316076294,0.095090118,0.120978121,0.025431426,0.198455949,0,3,NA,"Low",7.318945,7,7,"(0.109,0.139]",4,"(0.023,0.0324]",3,"(0.183,0.21]",7,"(0.0788,0.0968]",6,"(0.283,0.331]",5,"(0.0748, 0.5]",10,NA,NA,NA
